id,name,current_category
9624,"Decking Canberra","Remedial Contractors"
9625,"Guaranteed Building","Remedial Contractors"
9626,"Create Build Enjoy","Remedial Contractors"
9627,"Canberra Building Services","Remedial Contractors"
9628,"Facelift Renovations & Construction","Remedial Contractors"
9630,"Canberra Decks","Remedial Contractors"
9631,"ADAMS Home Improvement","Remedial Contractors"
9635,"Canberra Outdoor Solutions","Remedial Contractors"
9636,"Gardengigs","Remedial Contractors"
9637,"Homeplus Vergola","Remedial Contractors"
9639,"EHM Wally's Executive Home Management Licensed Trades. Home improvements, renovations or repairs. Locally owned and operated.","Remedial Contractors"
9640,"Spanline Home Additions ACT","Remedial Contractors"
9641,"Exterior Revivals","Remedial Contractors"
9642,"MPR Decks Canberra/MPR Constructions","Remedial Contractors"
9645,"Grey Summit Constructions","Remedial Contractors"
9648,"Sonam Homes Pty Ltd","Remedial Contractors"
9651,"Alucom Security Doors & Screens","Remedial Contractors"
9654,"WQM Building Group","Remedial Contractors"
9655,"Renovation Matters","Remedial Contractors"
9657,"Prodigy Construction","Remedial Contractors"
9659,"North Australia Projects And Services Pty Ltd","Remedial Contractors"
9662,"Decking Darwin","Remedial Contractors"
9665,"NT Maintenance Men","Remedial Contractors"
9667,"The Handyman Darwin","Remedial Contractors"
9668,"DN Building","Remedial Contractors"
9679,"Attention To Detail Darwin Cleaning","Remedial Contractors"
9680,"Andrew Harvey Building","Remedial Contractors"
9682,"Norbuilt","Remedial Contractors"
9683,"DJC Build Pty Ltd","Remedial Contractors"
9687,"Dave Brown All Round PTY LTD","Remedial Contractors"
9688,"B1 Bond Cleaning Darwin | Bond Cleaning Darwin | End of lease cleaning Darwin","Remedial Contractors"
9702,"Substructure Solutions","Remedial Contractors"
9707,"Smith & Sons Renovations & Extensions Turramurra","Remedial Contractors"
9708,"Velocity Construction Group","Remedial Contractors"
9711,"Xentra Australia pty ltd","Remedial Contractors"
9713,"AllAces Cleaning & Restoration","Remedial Contractors"
9716,"Melbourne City Group","Remedial Contractors"
9717,"Basement Construction Services","Remedial Contractors"
9719,"FRM Flood Restoration Melbourne","Remedial Contractors"
9723,"Melbourne Rising Damp","Remedial Contractors"
9726,"Basepro","Remedial Contractors"
9727,"Victoria Hygiene","Remedial Contractors"
9729,"Better Basements","Remedial Contractors"
9730,"Restumping Underpinning Experts","Remedial Contractors"
9731,"Techniblock - Melbourne","Remedial Contractors"
9732,"Basements Melbourne","Remedial Contractors"
9733,"Vic Metro Underpinning and Restumping","Remedial Contractors"
9736,"Grounded Basements","Remedial Contractors"
9742,"Romani Construction","Remedial Contractors"
9743,"Mancuso Constructions","Remedial Contractors"
9759,"MR Construction Services Pty Ltd","Remedial Contractors"
9760,"Seal Tech Industries","Remedial Contractors"
9761,"Metrodry Restoration","Remedial Contractors"
9762,"Reztor Restoration","Remedial Contractors"
9771,"Flood - Water - Mould Restoration Brisbane | Emergency Damage Restoration","Remedial Contractors"
9773,"Formwork Brisbane","Remedial Contractors"
9774,"Rapid Restoration Gold Coast - Flood - Fire - Mould","Remedial Contractors"
9782,"Perth Restoration Services","Remedial Contractors"
9784,"The Perth Wall Repair Co","Remedial Contractors"
9785,"Greenfinity Traders","Remedial Contractors"
9786,"Aastha Construction","Remedial Contractors"
9790,"Upside Down","Remedial Contractors"
9791,"Tier1 Coatings","Remedial Contractors"
9793,"Forticon Australia","Remedial Contractors"
9796,"Ablewest Construction Pty Ltd","Remedial Contractors"
9797,"United Building Group (UBG)","Remedial Contractors"
9798,"Paint Perfection Service","Remedial Contractors"
9799,"REAL (WA) PTY LTD","Remedial Contractors"
9801,"AJSV Construction","Remedial Contractors"
9802,"Panther Protective","Remedial Contractors"
9803,"Reno Perth","Remedial Contractors"
9809,"Camera Electronic","Remedial Contractors"
9814,"Stormfront Cleaning","Remedial Contractors"
9817,"Perth CT Towing Services","Remedial Contractors"
9818,"Makin Homes","Remedial Contractors"
9819,"Luma Construction WA","Remedial Contractors"
9820,"2nd Dawn","Remedial Contractors"
9822,"Woodleigh Home Improvements","Remedial Contractors"
9823,"Complete Water Damage Services","Remedial Contractors"
9827,"Jeeva Construction","Remedial Contractors"
9831,"Hydroproof Pty Ltd","Remedial Contractors"
9833,"Dryspace Solutions","Remedial Contractors"
9836,"A H Pro constructions","Remedial Contractors"
9837,"M&S MACKIE","Remedial Contractors"
9844,"Pinnacle Access Group","Remedial Contractors"
9849,"G&F PRESTIGE HOME IMPROVEMENT","Remedial Contractors"
9850,"Termi Home & Commercial Adelaide","Remedial Contractors"
9863,"The Underpinning Engineers Pty Ltd","Remedial Contractors"
9865,"24/7 Flood | Water Damage Restoration Hobart","Remedial Contractors"
9867,"Bravo Building","Remedial Contractors"
9868,"Steamatic Canberra","Remedial Contractors"
9870,"Just Rite","Remedial Contractors"
9871,"Signature Trades","Remedial Contractors"
9873,"Projex Building Group","Remedial Contractors"
9874,"Proxima Renovations Pty Ltd","Remedial Contractors"
9876,"TradeWise Renovations","Remedial Contractors"
9877,"24/7 Flood | Water Damage Restoration Canberra","Remedial Contractors"
9878,"Pressure Kleen Pty Ltd","Remedial Contractors"
9883,"KH Projects","Remedial Contractors"
9884,"Dream City Cleaning","Remedial Contractors"
9888,"CANBERRA GARDENING AND HANDYMAN SERVICES","Remedial Contractors"
9889,"SL Towing Canberra","Remedial Contractors"
9892,"Instant Windscreens Canberra - Repairs & Tinting","Remedial Contractors"
9893,"Projex Group Pty Ltd","Remedial Contractors"
9895,"Buildfix","Remedial Contractors"
9897,"ADAMANT Property Services","Remedial Contractors"
9900,"2DI Contracting","Remedial Contractors"
9901,"About Homes NT","Remedial Contractors"
9904,"Glycon Developments","Remedial Contractors"
9905,"Complete Constructions NT","Remedial Contractors"
9906,"MPH Projects","Remedial Contractors"
9907,"Diggamen Civil Contracting","Remedial Contractors"
9908,"Mobcon Construction","Remedial Contractors"
9910,"Multibuilt Australia","Remedial Contractors"
9911,"NJ Homes (NT) Pty Ltd","Remedial Contractors"
9912,"Oz Cleaners","Remedial Contractors"
9913,"Sydney Express Powder Coating","Remedial Contractors"
9914,"Sydney Ceramic Coatings","Remedial Contractors"
9915,"Eastern Suburbs Powder Coating","Remedial Contractors"
9917,"Premium Coatings Australia","Remedial Contractors"
9918,"The Powder Principle","Remedial Contractors"
9919,"Advanced Powder Coating & Sand Blasting","Remedial Contractors"
9920,"Elite Coatings","Remedial Contractors"
9921,"Sydney Cerakote","Remedial Contractors"
9924,"Sydney Powder Coating","Remedial Contractors"
9929,"C-Coat Australia","Remedial Contractors"
9932,"Nano4Life Australia","Remedial Contractors"
9933,"Coating Management Solutions","Remedial Contractors"
9934,"Ceramic Pro Sydney","Remedial Contractors"
9935,"FX Australia","Remedial Contractors"
9938,"Pro Coat Applications","Remedial Contractors"
9940,"Flame Coatings Pty Ltd","Remedial Contractors"
9941,"Laser Paint Removal Sydney","Remedial Contractors"
9943,"Alpha Coatings Pty Ltd","Remedial Contractors"
9946,"Full Spec Group","Remedial Contractors"
9951,"BMR Detailing","Remedial Contractors"
9952,"Sydney Wide Water Blasting","Remedial Contractors"
9953,"Armour Shield","Remedial Contractors"
9954,"Global Safe Technologies","Remedial Contractors"
9960,"Melbourne Industrial Coating","Remedial Contractors"
9962,"Melbourne Extreme Coatings","Remedial Contractors"
9965,"Thermal Edge Coating","Remedial Contractors"
9967,"Competition Coatings QLD","Remedial Contractors"
9968,"Northside Powder Coaters","Remedial Contractors"
9970,"QSC - QLD Specialised Coatings","Remedial Contractors"
9971,"All Purpose Coatings","Remedial Contractors"
9972,"Superior Coaters","Remedial Contractors"
9976,"Extreme Coatings","Remedial Contractors"
9979,"S&S Powder Coaters","Remedial Contractors"
9980,"Etch Coatings","Remedial Contractors"
9981,"Blackbee Specialist Coatings","Remedial Contractors"
9982,"Fortified Protections","Remedial Contractors"
9983,"Technical Coatings","Remedial Contractors"
9985,"Perth Ceramic Coating","Remedial Contractors"
9987,"Southside Powder Coaters","Remedial Contractors"
9988,"Tates Coating Services","Remedial Contractors"
9990,"Universal Coatings","Remedial Contractors"
9993,"Primal Detailing","Remedial Contractors"
9994,"West Coast Custom Coatings","Remedial Contractors"
9995,"Paintseal Australia","Remedial Contractors"
9996,"Kelmscott Blast & Paint","Remedial Contractors"
9997,"Perth Detailing Centre","Remedial Contractors"
9998,"MAS PROJECT","Remedial Contractors"
9999,"Nukote Australia Pty Ltd","Remedial Contractors"
10000,"MADinc","Remedial Contractors"
10001,"Diamond Paint Protection","Remedial Contractors"
10004,"Stella Industrial","Remedial Contractors"
10008,"Hallmark Coatings","Remedial Contractors"
10010,"Deluxe Detailing and Paint Protection","Remedial Contractors"
10012,"Conjoint Industries Surface Solutions","Remedial Contractors"
10013,"Perth Paints","Remedial Contractors"
10016,"Adelaide Paint Protection","Remedial Contractors"
10021,"Total Protect","Remedial Contractors"
10030,"Adelaide Detailing Garage - Paint Protection | Ceramic Coating | Window Tinting","Remedial Contractors"
10031,"Hydron Protector Systems PTY Ltd.","Remedial Contractors"
10034,"Paint Protection Specialties Adelaide | Ceramic Paint Protection & Correction","Remedial Contractors"
10035,"Paint A Roof Pty Ltd","Remedial Contractors"
10044,"Auto Paint Protection Adelaide","Remedial Contractors"
10045,"LINE-X Kilburn","Remedial Contractors"
10048,"Stella Coatings","Remedial Contractors"
10049,"Roof Coatings Tasmania","Remedial Contractors"
10052,"ACT Powder Coating Services","Remedial Contractors"
10053,"Capital Precision Coating","Remedial Contractors"
10056,"Tai Powdercoat & Spray Finishes Pty. Ltd","Remedial Contractors"
10058,"Obsession Car Detailing | Xpel Paint Protection Film PPF | Ceramic Coating | Window Tint | Architectural Tint | Canberra","Remedial Contractors"
10060,"Enzo Auto Co. - PPF,Ceramic Coating,Car Wrap,Window Tint Canberra","Remedial Contractors"
10061,"Xtreme Definition","Remedial Contractors"
10072,"ACT Light Control","Remedial Contractors"
10076,"Zero Water Tint & Protect | Car, Home & Commercial Tinting | Ceramic Coating, PPF & Frosted Film Services","Remedial Contractors"
10077,"The Film Masters","Remedial Contractors"
10079,"Chemcote Specialty Coatings","Remedial Contractors"
10080,"Capital Paint Place","Remedial Contractors"
10084,"Nationwide Integrated","Remedial Contractors"
10091,"Precision Cleaning","Remedial Contractors"
10092,"AXSA Group NT","Remedial Contractors"
10093,"Darwin Powdercoating","Remedial Contractors"
10099,"Territory Protective Services Pty Ltd","Remedial Contractors"
10100,"Territory Tint","Remedial Contractors"
10101,"Super Tinting","Remedial Contractors"
10105,"Darwin Metal Industries","Remedial Contractors"
10106,"OptiKlean","Remedial Contractors"
10120,"Taubmans Paint Centre Darwin","Remedial Contractors"
10122,"Once Over Auto Detailing","Remedial Contractors"
10124,"Arnies Fencing","Remedial Contractors"
10127,"Topend Car Care","Remedial Contractors"
10128,"Universal Coatings & Maintenance","Remedial Contractors"
10130,"Dulux Trade Centre Darwin","Remedial Contractors"
10140,"Mr Silicone Sydney","Remedial Contractors"
10143,"E&A Sealing Solutions","Remedial Contractors"
10144,"Pasco Construction Solutions NSW","Remedial Contractors"
10150,"Care Seal","Remedial Contractors"
10151,"Byron Bay Building Materials","Remedial Contractors"
10160,"Exel-Seal NSW Pty Ltd","Remedial Contractors"
10163,"Floorinstallers","Remedial Contractors"
10171,"Exel Seal","Remedial Contractors"
10185,"SuperSealing","Remedial Contractors"
10188,"Turbo Building Group","Remedial Contractors"
10192,"Prestige Surfaces - Natural Stone Sealing & Cleaning Melbourne","Remedial Contractors"
10195,"ISEALCO Concrete Sealing & Concrete Resurfacing","Remedial Contractors"
10199,"Pro Seal QLD","Remedial Contractors"
10200,"Seal'em Solutions","Remedial Contractors"
10204,"Quality Seal Australia","Remedial Contractors"
10208,"DeckSeal Brisbane","Remedial Contractors"
10209,"Slick Sealing","Remedial Contractors"
10210,"DSA Door Seals Australia","Remedial Contractors"
10211,"Full Circle Refinishing","Remedial Contractors"
10212,"Gapbusters","Remedial Contractors"
10213,"Stone Clean And Seal","Remedial Contractors"
10215,"BJS Group (QLD)","Remedial Contractors"
10216,"Flooring Service Brisbane","Remedial Contractors"
10220,"Ozepoxy Pty Ltd","Remedial Contractors"
10229,"Proseal Construction Services","Remedial Contractors"
10231,"Perth Concrete Supplies","Remedial Contractors"
10232,"Bunnings Byron Bay","Remedial Contractors"
10234,"SEAL SOLUTIONS AUSTRALIA","Remedial Contractors"
10235,"Pressure Cleaning And Sealing Perth","Remedial Contractors"
10236,"Eco-Seal WA","Remedial Contractors"
10241,"Sealed WA","Remedial Contractors"
10242,"Crommelin","Remedial Contractors"
10247,"Non Slip Industrial Flooring Services","Remedial Contractors"
10251,"Apex Epoxy Perth","Remedial Contractors"
10253,"Johns Building Supplies","Remedial Contractors"
10263,"Quality Stone Sealers","Remedial Contractors"
10265,"Deluxe One Cleaning Solutions","Remedial Contractors"
10268,"Advanced Thermal Supplies PTY Ltd.","Remedial Contractors"
10270,"AAT Building Group","Remedial Contractors"
10276,"ADX Depot","Remedial Contractors"
10281,"Cozy Insulation","Remedial Contractors"
10282,"Canberra Trades Solution","Remedial Contractors"
10287,"Capital sealers","Remedial Contractors"
10288,"Designer Concrete Coatings ACT","Remedial Contractors"
10289,"Alexander Watson","Remedial Contractors"
10292,"Lincoln Sentry","Remedial Contractors"
10297,"ACT BITUMEN","Remedial Contractors"
10298,"Easy Flow Gutters","Remedial Contractors"
10300,"Specialised Building Supplies","Remedial Contractors"
10301,"NTF - NT FASTENERS - CONSTRUCTION SUPPLY SPECIALISTS","Remedial Contractors"
10303,"Australian Structural Steel","Remedial Contractors"
10305,"CEDAR STEEL","Remedial Contractors"
10306,"Sydney Steel Projects PTY LTD","Remedial Contractors"
10309,"Spartan Steel Construction","Remedial Contractors"
10310,"Sydney Steel Frames","Remedial Contractors"
10311,"Topsteel Solutions - Steel Suppliers Sydney","Remedial Contractors"
10312,"MAM Engineering P/L","Remedial Contractors"
10314,"HARDCORE Steel Frames & Trusses","Remedial Contractors"
10316,"Pacific Steel Constructions","Remedial Contractors"
10318,"Inner City Steel Pty Ltd","Remedial Contractors"
10319,"ESP Steel - Steel Rigging Sydney","Remedial Contractors"
10320,"Pro Steel Engineering & Fabrication","Remedial Contractors"
10321,"Mascot Steel","Remedial Contractors"
10322,"HARD BAKKA","Remedial Contractors"
10323,"CCD Drafting Group Ptd Ltd","Remedial Contractors"
10324,"Stirlings Performance Steels","Remedial Contractors"
10327,"Precision Structural Steel & Fabrication","Remedial Contractors"
10328,"Atomic Steel Constructions","Remedial Contractors"
10329,"Salken Engineering Pty Ltd","Remedial Contractors"
10330,"General Steel","Remedial Contractors"
10332,"KHP Steel Constructions Pty Ltd","Remedial Contractors"
10334,"Certified Steel Engineering","Remedial Contractors"
10335,"Marco Steel","Remedial Contractors"
10342,"CHILLI STAINLESS","Remedial Contractors"
10344,"J & S Metal Fabrication Pty Ltd - Mezzanine Floors & More","Remedial Contractors"
10347,"AUSPRO STEEL CONSTRUCTION & RIGGING PTY LTD","Remedial Contractors"
10348,"Superb Steel Scheduling Pty Ltd","Remedial Contractors"
10349,"TSS Engineering","Remedial Contractors"
10354,"A.C. Steel - Structural Steel Suppliers & Fabricators, Residential Commercial Melbourne","Remedial Contractors"
10355,"Hangan Steel","Remedial Contractors"
10359,"Sutton Structural Steel Pty Ltd","Remedial Contractors"
10363,"A&L Engineering","Remedial Contractors"
10364,"CGA Engineering","Remedial Contractors"
10365,"Victorian Steel PTY LTD","Remedial Contractors"
10366,"Steel Force - Steel Fixing","Remedial Contractors"
10368,"GTB STEEL ENGINEERING PTY LTD","Remedial Contractors"
10372,"Austeel Australia Pty Ltd","Remedial Contractors"
10373,"Barra Steel Vic Pty Ltd - Dandenong South","Remedial Contractors"
10375,"Australian General Engineering: Sheet Metal Fabrication","Remedial Contractors"
